"Accepted Symbol","Synonym Symbol","Scientific Name"
"PIFI","","Piptochaetium fimbriatum"
"PIFU2","","Piptochaetium fuscum"
"PILA7","","Piptochaetium lasianthum"
"PILE7","","Piptochaetium lejopodum"
"PIMO7","","Piptochaetium montevidense"
"PINA2","","Piptochaetium napostaense"
"PIPR2","","Piptochaetium pringlei"
"PIST7","","Piptochaetium stipoides"
"PISTP2","","Piptochaetium stipoides var. purpurascens"
"PLBY","","Plectrachne bynoei"
"PLSC7","","Plectrachne schinzii"
"PLSI2","","Pleioblastus simonii"
"PLJA","","Pleuraphis jamesii"
"PLMU3","","Pleuraphis mutica"
"PLRI3","","Pleuraphis rigida"
"PLCA6","","Pleuropogon californicus"
"PLCAC7","","Pleuropogon californicus var. californicus"
"PLCAD","","Pleuropogon californicus var. davyi"
"PLHO2","","Pleuropogon hooverianus"
"PLOR3","","Pleuropogon oregonus"
"PLRE2","","Pleuropogon refractus"
"PLSA","","Pleuropogon sabinei"
"POGA","","Poa ×gaspensis"
"POLI13","","Poa ×limosa"
"PONE18","","Poa ×nematophylla"
"POAB","","Poa abbreviata"
"POABA","","Poa abbreviata ssp. abbreviata"
"POABM","","Poa abbreviata ssp. marshii"
"POABP","","Poa abbreviata ssp. pattersonii"
"POAL2","","Poa alpina"
"POAL3","","Poa alsodes"
"POAM17","","Poa ammophila"
"POAN","","Poa annua"
"POAR","","Poa arachnifera"
"POAR2","","Poa arctica"
"POARA","","Poa arctica ssp. aperta"
"POARA2","","Poa arctica ssp. arctica"
"POARC5","","Poa arctica ssp. caespitans"
"POARG","","Poa arctica ssp. grayana"
"POARL4","","Poa arctica ssp. lanata"
"POAR23","","Poa arctostepporum"
"POAR3","","Poa arida"
"POAR21","","Poa arnowiae"
"POAT","","Poa atropurpurea"
"POAU","","Poa autumnalis"
"POBA9","","Poa badensis"
"POBI","","Poa bigelovii"
"POBO","","Poa bolanderi"
"POBU","","Poa bulbosa"
"POBUN","","Poa bulbosa ssp. nevskii"
"POCE10","","Poa cenisia"
"POCES","","Poa cenisia ssp. sardoa"
"POCH","","Poa chaixii"
"POCH10","","Poa chambersii"
"POCH2","","Poa chapmaniana"
"POCI8","","Poa cita"
"POCO","","Poa compressa"
"POCO2","","Poa confinis"
"POCU2","","Poa curtifolia"
"POCU3","","Poa cusickii"
"POCUC4","","Poa cusickii ssp. cusickii"
"POCUE2","","Poa cusickii ssp. epilis"
"POCUP3","","Poa cusickii ssp. pallida"
"POCUP4","","Poa cusickii ssp. purpurascens"
"POCU4","","Poa cuspidata"
"PODI15","","Poa diversifolia"
"PODO","","Poa douglasii"
"POEM","","Poa eminens"
"POER7","","Poa erinacea"
"POFE","","Poa fendleriana"
"POFEA","","Poa fendleriana ssp. albescens"
"POFEF","","Poa fendleriana ssp. fendleriana"
"POFEL","","Poa fendleriana ssp. longiligula"
"POFL18","","Poa flabellata"
"POGL","","Poa glauca"
"POGLG","","Poa glauca ssp. glauca"
"POGLL2","","Poa glauca ssp. litvinoviana"
"POGLR2","","Poa glauca ssp. rupicola"
"POHA4","","Poa hartzii"
"POHAA","","Poa hartzii ssp. alaskana"
"POHAH","","Poa hartzii ssp. hartzii"
"POHAH2","","Poa hartzii ssp. hartzii var. hartzii"
"POHAV","","Poa hartzii ssp. hartzii var. vivipara"
"POHO6","","Poa howellii"
"POIB2","","Poa iberica"
"POIN30","","Poa infirma"
"POIR2","","Poa iridifolia"
"POKE4","","Poa keckii"
"POKE","","Poa kelloggii"
"POLA24","","Poa lanigera"
"POLA25","","Poa lanuginosa"
"POLA10","","Poa laxa"
"POLAB","","Poa laxa ssp. banffiana"
"POLAF","","Poa laxa ssp. fernaldiana"
"POLA3","","Poa laxiflora"
"POLE","","Poa leibergii"
"POLE2","","Poa leptocoma"
"POLE3","","Poa lettermanii"
"POLI12","","Poa ligularis"
"POLI15","","Poa litorosa"
"POLO20","","Poa longifolia"
"POMA26","","Poa macrantha"
"POMA2","","Poa macrocalyx"
"POMA38","","Poa maniototo"
"POMA5","","Poa mannii"
"POMA6","","Poa marcida"
"PONA","","Poa napensis"
"PONE","","Poa nemoralis"
"PONEI2","","Poa nemoralis ssp. interior"
"PONEN2","","Poa nemoralis ssp. nemoralis"
"PONE2","","Poa nervosa"
"POOC","","Poa occidentalis"
"POPA","","Poa paludigena"
"POPA2","","Poa palustris"
"POPA35","","Poa pannonica"
"POPAS","","Poa pannonica ssp. scabra"
"POPA26","","Poa paucispicula"
"POPI11","","Poa pilcomayensis"
"POPI2","","Poa piperi"
"POPO9","","Poa porsildii"
"POPR","","Poa pratensis"
"POPRA6","","Poa pratensis ssp. alpigena"
"POPRC","","Poa pratensis ssp. colpodea"
"POPRI2","","Poa pratensis ssp. irrigata"
"POPRP2","","Poa pratensis ssp. pratensis"
"POPR2","","Poa pringlei"
"POPS","","Poa pseudoabbreviata"
"PORE","","Poa reflexa"
"PORE17","","Poa remota"
"PORH","","Poa rhizomata"
"POSA","","Poa saltuensis"
"POSA2","","Poa sandvicensis"
"POSE","","Poa secunda"
"POSI12","","Poa sieberiana"
"POSI6","","Poa sierrae"
"POSI10","","Poa sinaica"
"POSI","","Poa siphonoglossa"
"POST11","","Poa stebbinsii"
"POST","","Poa stenantha"
"POST12","","Poa sterilis"
"POST13","","Poa stiriaca"
"POST6","","Poa strictiramea"
"POSU10","","Poa suksdorfii"
"POSU18","","Poa supina"
"POSY","","Poa sylvestris"
"POTE5","","Poa tenerrima"
"POTR","","Poa tracyi"
"POTR2","","Poa trivialis"
"POTRS","","Poa trivialis ssp. sylvicola"
"POUN","","Poa unilateralis"
"POUNP","","Poa unilateralis ssp. pachypholis"
"POUNU","","Poa unilateralis ssp. unilateralis"
"POVE7","","Poa versicolor"
"POVEA2","","Poa versicolor ssp. araratica"
"POVEO","","Poa versicolor ssp. ochotensis"
"POWH2","","Poa wheeleri"
"POWO","","Poa wolfii"
"POAU3","","Polypogon australis"
"POEL","","Polypogon elongatus"
"POFU7","","Polypogon fugax"
"POIM3","","Polypogon imberbis"
"POIN7","","Polypogon interruptus"
"POMA10","","Polypogon maritimus"
"POMO5","","Polypogon monspeliensis"
"POVI9","","Polypogon viridis"
"POMA40","","Polytoca macrophylla"
"POIN31","","Polytrias indica"
"PSJU3","","Psathyrostachys juncea"
"PSSA2","","×Pseudelymus saxicola"
"PSGE2","","Pseudoroegneria geniculata"
"PSGES","","Pseudoroegneria geniculata ssp. scythica"
"PSKO","","Pseudoroegneria kosaninii"
"PSLI6","","Pseudoroegneria libanotica"
"PSSP6","","Pseudoroegneria spicata"
"PSSPI","","Pseudoroegneria spicata ssp. inermis"
"PSSPS","","Pseudoroegneria spicata ssp. spicata"
"PSST9","","Pseudoroegneria stipifolia"
"PSTA3","","Pseudoroegneria tauri"
"PSJA","","Pseudosasa japonica"
"PSIN9","","Psilurus incurvus"
"PTKI","","Ptilagrostis kingii"
"PTPO","","Ptilagrostis porteri"
"PUAG","","Puccinellia agrostidea"
"PUAN","","Puccinellia andersonii"
"PUAN2","","Puccinellia angustata"
"PUAR","","Puccinellia arctica"
"PUBR","","Puccinellia bruggemannii"
"PUDE2","","Puccinellia deschampsioides"
"PUDI","","Puccinellia distans"
"PUDIB","","Puccinellia distans ssp. borealis"
"PUDID","","Puccinellia distans ssp. distans"
"PUDIH","","Puccinellia distans ssp. hauptiana"
"PUFA","","Puccinellia fasciculata"
"PUGR3","","Puccinellia groenlandica"
"PUHO","","Puccinellia howellii"
"PUHU","","Puccinellia hultenii"
"PUIN","","Puccinellia interior"
"PUKA","","Puccinellia kamtschatica"
"PULA3","","Puccinellia laurentiana"
"PULE","","Puccinellia lemmonii"
"PULU2","","Puccinellia lucida"
"PUMA","","Puccinellia maritima"
"PUNU","","Puccinellia nutkaensis"
"PUNU2","","Puccinellia nuttalliana"
"PUPA","","Puccinellia parishii"
"PUPH","","Puccinellia phryganodes"
"PUPHG","","Puccinellia phryganodes ssp. geniculata"
"PUPHP","","Puccinellia phryganodes ssp. phryganodes"
"PUPU3","","Puccinellia pumila"
"PURU","","Puccinellia rupestris"
"PUSI","","Puccinellia simplex"
"PUST3","","Puccinellia stricta"
"PUSU","","Puccinellia sublaevis"
"PUTE","","Puccinellia tenella"
"PUTEA","","Puccinellia tenella ssp. alaskana"
"PUTEL","","Puccinellia tenella ssp. langeana"
"PUTET","","Puccinellia tenella ssp. tenella"
"PUVA","","Puccinellia vaginata"
"PUVA3","","Puccinellia vahliana"
"PUWR","","Puccinellia wrightii"
"PUVA4","","×Pucciphippsia vacillans"
"REFL","","Redfieldia flexuosa"
"REOL","","Reimarochloa oligostachya"
"REMA3","","Remirea maritima"
"RHAL3","","Rhynchospora alba"
"RHBA","","Rhynchospora baldwinii"
"RHBE2","","Rhynchospora berteroi"
"RHBR","","Rhynchospora brachychaeta"
"RHCA9","","Rhynchospora caduca"
"RHCA10","","Rhynchospora californica"
"RHCA11","","Rhynchospora capillacea"
"RHCA12","","Rhynchospora capitellata"
"RHCA13","","Rhynchospora careyana"
"RHCE","","Rhynchospora cephalantha"
"RHCH2","","Rhynchospora chalarocephala"
"RHCHA2","","Rhynchospora chalarocephala var. angusta"
"RHCH3","","Rhynchospora chapmanii"
"RHCH6","","Rhynchospora chinensis"
"RHCHC2","","Rhynchospora chinensis ssp. chinensis"
"RHCHS","","Rhynchospora chinensis ssp. spiciformis"
"RHCI","","Rhynchospora ciliaris"
"RHCI2","","Rhynchospora ciliata"
"RHCO7","","Rhynchospora colorata"
"RHCO3","","Rhynchospora compressa"
"RHCO19","","Rhynchospora contracta"
"RHCO2","","Rhynchospora corniculata"
"RHCO4","","Rhynchospora corymbosa"
"RHCR3","","Rhynchospora crinipes"
"RHCU3","","Rhynchospora curtissii"
"RHDE2","","Rhynchospora debilis"
"RHDE","","Rhynchospora decurrens"
"RHDE7","","Rhynchospora depressirostris"
"RHDI","","Rhynchospora divaricata"
"RHDI3","","Rhynchospora divergens"
"RHDO2","","Rhynchospora domingensis"
"RHEL","","Rhynchospora elliottii"
"RHEX","","Rhynchospora eximia"
"RHFA","","Rhynchospora fascicularis"
"RHFAD","","Rhynchospora fascicularis var. distans"
"RHFAF","","Rhynchospora fascicularis var. fascicularis"
"RHFE","","Rhynchospora fernaldii"
"RHFI","","Rhynchospora filifolia"
"RHFI2","","Rhynchospora filiformis"
"RHFL2","","Rhynchospora floridensis"
"RHFU","","Rhynchospora fusca"
"RHGA4","","Rhynchospora galeana"
"RHGI","","Rhynchospora gigantea"
"RHGL2","","Rhynchospora globularis"
"RHGLG","","Rhynchospora globularis var. globularis"
"RHGLP","","Rhynchospora globularis var. pinetorum"
"RHGLS","","Rhynchospora globularis var. saxicola"
"RHGL3","","Rhynchospora glomerata"
"RHGR","","Rhynchospora gracilenta"
"RHGR6","","Rhynchospora gracillima"
"RHGR2","","Rhynchospora grayi"
"RHHA2","","Rhynchospora harperi"
"RHHA","","Rhynchospora harveyi"
"RHHAC","","Rhynchospora harveyi var. culixa"
"RHHAH","","Rhynchospora harveyi var. harveyi"
"RHHO","","Rhynchospora holoschoenoides"
"RHIN3","","Rhynchospora indianolensis"
"RHIN4","","Rhynchospora inexpansa"
"RHIN7","","Rhynchospora inundata"
"RHJA3","","Rhynchospora jamaicensis"
"RHKN","","Rhynchospora knieskernii"
"RHKU","","Rhynchospora kunthii"
"RHLA7","","Rhynchospora latifolia"
"RHLE2","","Rhynchospora leptocarpa"
"RHLI","","Rhynchospora lindeniana"
"RHLIB","","Rhynchospora lindeniana var. bahamensis"
"RHMA5","","Rhynchospora macra"
"RHMA6","","Rhynchospora macrostachya"
"RHMA8","","Rhynchospora marisculus"
"RHMA15","","Rhynchospora marliniana"
"RHME","","Rhynchospora megalocarpa"
"RHME3","","Rhynchospora megaplumosa"
"RHMI7","","Rhynchospora microcarpa"
"RHMI8","","Rhynchospora microcephala"
"RHMI5","","Rhynchospora miliacea"
"RHMI9","","Rhynchospora mixta"
"RHNI","","Rhynchospora nitens"
"RHNI2","","Rhynchospora nivea"
"RHOD","","Rhynchospora odorata"
"RHOL","","Rhynchospora oligantha"
"RHPA","","Rhynchospora pallida"
"RHPE2","","Rhynchospora perplexa"
"RHPI5","","Rhynchospora pineticola"
"RHPL6","","Rhynchospora pleiantha"
"RHPL3","","Rhynchospora plumosa"
"RHPO7","","Rhynchospora polyphylla"
"RHPU4","","Rhynchospora punctata"
"RHPU3","","Rhynchospora pusilla"
"RHRA3","","Rhynchospora racemosa"
"RHRA4","","Rhynchospora radicans"
"RHRAM","","Rhynchospora radicans ssp. microcephala"
"RHRA2","","Rhynchospora rariflora"
"RHRE8","","Rhynchospora recognita"
"RHRU5","","Rhynchospora rubra"
"RHRU2","","Rhynchospora rufa"
"RHRU3","","Rhynchospora rugosa"
"RHRUL","","Rhynchospora rugosa ssp. lavarum"
"RHRUR","","Rhynchospora rugosa ssp. rugosa"
"RHSC5","","Rhynchospora scirpoides"
"RHSC2","","Rhynchospora sclerioides"
"RHSO2","","Rhynchospora sola"
"RHSO","","Rhynchospora solitaria"
"RHST2","","Rhynchospora stenophylla"
"RHTE3","","Rhynchospora tenerrima"
"RHTE2","","Rhynchospora tenuis"
"RHTH","","Rhynchospora thornei"
"RHTO4","","Rhynchospora torreyana"
"RHTR2","","Rhynchospora tracyi"
"RHUN","","Rhynchospora uniflora"
"RHWR","","Rhynchospora wrightiana"
"ROCR3","","Rostraria cristata"
"ROCO6","","Rottboellia cochinchinensis"
"ROSE10","","Rottboellia selloana"
"RYBI","","Rytidosperma biannulare"
"RYCA","","Rytidosperma caespitosum"
"RYPI","","Rytidosperma pilosum"
"RYRA","","Rytidosperma racemosum"
"RYSE","","Rytidosperma semiannulare"
"RYUN","","Rytidosperma unarede"
"SAAL21","","Saccharum alopecuroides"
"SAAR28","","Saccharum arundinaceum"
"SABA10","","Saccharum baldwinii"
"SABA18","","Saccharum barberi"
"SABE8","","Saccharum bengalense"
"SABR18","","Saccharum brevibarbe"
"SABRB5","","Saccharum brevibarbe var. brevibarbe"
"SABRC3","","Saccharum brevibarbe var. contortum"
"SACO31","","Saccharum coarctatum"
"SAGI","","Saccharum giganteum"
"SAOF","","Saccharum officinarum"
"SARA3","","Saccharum ravennae"
"SARO11","","Saccharum robustum"
"SASI20","","Saccharum sinense"
"SASP","","Saccharum spontaneum"
"SASPA2","","Saccharum spontaneum ssp. aegyptiacum"
"SAIN","","Sacciolepis indica"
"SAMY6","","Sacciolepis myosuroides"
"SAMY7","","Sacciolepis myuros"
"SAST","","Sacciolepis striata"
"SAPA31","","Sasa palmata"
"SASE18","","Sasa senanensis"
"SAVE11","","Sasa veitchii"
"SCBR15","","×Schedolium braunii"
"SCHO9","","×Schedolium holmbergii"
"SCLO5","","×Schedolium loliaceum"
"SCPA","","Schedonnardus paniculatus"
"SCAS","","Schedonorus ×aschersonianus"
"SCAR7","","Schedonorus arundinaceus"
"SCGI","","Schedonorus giganteus"
"SCPR4","","Schedonorus pratensis"
"SCAR","","Schismus arabicus"
"SCBA","","Schismus barbatus"
"SCPU","","Schizachne purpurascens"
"SCBR4","","Schizachyrium brevifolium"
"SCCI2","","Schizachyrium cirratum"
"SCCO10","","Schizachyrium condensatum"
"SCFR5","","Schizachyrium fragile"
"SCLI11","","Schizachyrium littorale"
"SCMA3","","Schizachyrium maritimum"
"SCMI13","","Schizachyrium microstachyum"
"SCNI2","","Schizachyrium niveum"
"SCPA18","","Schizachyrium pachyarthron"
"SCPS3","","Schizachyrium pseudeulalia"
"SCRH","","Schizachyrium rhizomatum"
"SCSA","","Schizachyrium sanguineum"
"SCSAH","","Schizachyrium sanguineum var. hirtiflorum"
"SCSAS","","Schizachyrium sanguineum var. sanguineum"
"SCSC","","Schizachyrium scoparium"
"SCSCD","","Schizachyrium scoparium var. divergens"
"SCSCS","","Schizachyrium scoparium var. scoparium"
"SCSCS3","","Schizachyrium scoparium var. stoloniferum"
"SCSP4","","Schizachyrium spadiceum"
"SCTE5","","Schizachyrium tenerum"
"SCGL","","Schizostachyum glaucifolium"
"SCLI2","","Schizostachyum lima"
"SCPA19","","Schmidtia pappophoroides"
"SCMA11","","Schoenoplectiella ×magrathii"
"SCER6","","Schoenoplectiella erecta"
"SCERR2","","Schoenoplectiella erecta ssp. raynalii"
"SCHA10","","Schoenoplectiella hallii"
"SCJU4","","Schoenoplectiella juncoides"
"SCMU15","","Schoenoplectiella mucronata"
"SCPU14","","Schoenoplectiella purshiana"
"SCSA11","","Schoenoplectiella saximontana"
"SCSM3","","Schoenoplectiella smithii"
"SCCA25","","Schoenoplectus ×carinatus"
"SCCO20","","Schoenoplectus ×contortus"
"SCOB10","","Schoenoplectus ×oblongus"
"SCST10","","Schoenoplectus ×steinmetzii"
"SCAC3","","Schoenoplectus acutus"
"SCACA","","Schoenoplectus acutus var. acutus"
"SCACO2","","Schoenoplectus acutus var. occidentalis"
"SCAM6","","Schoenoplectus americanus"
"SCCA11","","Schoenoplectus californicus"
"SCDE6","","Schoenoplectus deltarum"
"SCET2","","Schoenoplectus etuberculatus"
"SCHE5","","Schoenoplectus heterochaetus"
"SCLA14","","Schoenoplectus lacustris"
"SCPU10","","Schoenoplectus pungens"
"SCPUB","","Schoenoplectus pungens var. badius"
"SCPUL4","","Schoenoplectus pungens var. longispicatus"
"SCPUP5","","Schoenoplectus pungens var. pungens"
"SCSU10","","Schoenoplectus subterminalis"
"SCSU11","","Schoenoplectus subulatus"
"SCTA2","","Schoenoplectus tabernaemontani"
"SCTO3","","Schoenoplectus torreyi"
"SCTR5","","Schoenoplectus triqueter"
"SCAP3","","Schoenus apogon"
"SCCA23","","Schoenus calostachyus"
"SCFE8","","Schoenus ferrugineus"
"SCNI","","Schoenus nigricans"
"SCPU17","","Schoenus punctatus"
"SCTE14","","Schoenus tendo"
"SCGH","","Scirpodendron ghaeri"
"SCHO6","","Scirpoides holoschoenus"
"SCPE2","","Scirpus ×peckii"
"SCAN5","","Scirpus ancistrochaetus"
"SCAT4","","Scirpus atrocinctus"
"SCAT2","","Scirpus atrovirens"
"SCCO","","Scirpus congdonii"
"SCCY","","Scirpus cyperinus"
"SCDI","","Scirpus diffusus"
"SCDI2","","Scirpus divaricatus"
"SCEX","","Scirpus expansus"
"SCFL2","","Scirpus flaccidifolius"
"SCGE2","","Scirpus georgianus"
"SCHA3","","Scirpus hattorianus"
"SCLI5","","Scirpus lineatus"
"SCLI14","","Scirpus litoralis"
"SCLI16","","Scirpus littoralis"
"SCLIC","","Scirpus littoralis var. capensis"
"SCLO","","Scirpus longii"
"SCMI2","","Scirpus microcarpus"
"SCNE","","Scirpus nevadensis"
"SCPA8","","Scirpus pallidus"
"SCPE3","","Scirpus pedicellatus"
"SCPE4","","Scirpus pendulus"
"SCPO2","","Scirpus polyphyllus"
"SCBA2","","Scleria baldwinii"
"SCBI2","","Scleria biflora"
"SCBO3","","Scleria bourgeaui"
"SCBR6","","Scleria bracteata"
"SCCA24","","Scleria caricina"
"SCCI6","","Scleria ciliaris"
"SCCI","","Scleria ciliata"
"SCCIC","","Scleria ciliata var. ciliata"
"SCCIG","","Scleria ciliata var. glabra"
"SCCU2","","Scleria cubensis"
"SCEG","","Scleria eggersiana"
"SCGE","","Scleria georgiana"
"SCHA7","","Scleria havanensis"
"SCHI3","","Scleria hirtella"
"SCLA15","","Scleria lacustris"
"SCLA12","","Scleria laevis"
"SCLA13","","Scleria laxa"
"SCLE7","","Scleria levis"
"SCLI3","","Scleria lithosperma"
"SCMI3","","Scleria microcarpa"
"SCMI4","","Scleria minor"
"SCMU8","","Scleria muehlenbergii"
"SCNO4","","Scleria novae-hollandiae"
"SCOL2","","Scleria oligantha"
"SCPA5","","Scleria pauciflora"
"SCPAC","","Scleria pauciflora var. caroliniana"
"SCPAC2","","Scleria pauciflora var. curtissii"
"SCPAP2","","Scleria pauciflora var. pauciflora"
"SCPO8","","Scleria polycarpa"
"SCPT","","Scleria pterota"
"SCPTM","","Scleria pterota var. melaleuca"
"SCPTP","","Scleria pterota var. pterota"
"SCPU7","","Scleria purdiei"
"SCPU15","","Scleria purpurascens"
"SCRE","","Scleria reticularis"
"SCRU8","","Scleria rugosa"
"SCSC6","","Scleria scabriuscula"
"SCSC2","","Scleria scindens"
"SCSC11","","Scleria scrobiculata"
"SCSE4","","Scleria secans"
"SCSU9","","Scleria sumatrensis"
"SCTE6","","Scleria testacea"
"SCTR","","Scleria triglomerata"
"SCVE2","","Scleria verticillata"
"SCDU2","","Sclerochloa dura"
"SCBR2","","Scleropogon brevifolius"
"SCFU4","","Sclerostachya fusca"
"SCFE","","Scolochloa festucacea"
"SCBO","","Scribneria bolanderi"
"SECE","","Secale cereale"
"SEIS","","Sehima ischaemoides"
"SENE2","","Sehima nervosum"
"SEFA3","","Semiarundinaria fastuosa"
"SEAU3","","Sesleria autumnalis"
"SECA22","","Sesleria caerulea"
"SECY6","","Sesleria cylindrica"
"SEHE7","","Sesleria heufleriana"
"SEAD","","Setaria adhaerens"
"SEAR7","","Setaria arizonica"
"SEBA","","Setaria barbata"
"SEBR6","","Setaria brigalow"
"SECO4","","Setaria corrugata"
"SEFA","","Setaria faberi"
"SEGR6","","Setaria grisebachii"
"SEIN8","","Setaria incrassata"
"SEIT","","Setaria italica"
"SELA9","","Setaria lachnea"
"SELE6","","Setaria leucopila"
"SELI3","","Setaria liebmannii"
"SELO4","","Setaria longiseta"
"SEMA4","","Setaria macrosperma"
"SEMA5","","Setaria macrostachya"
"SEMA6","","Setaria magna"
"SEME6","","Setaria megaphylla"
"SENI2","","Setaria nigrirostris"
"SEPA6","","Setaria palmifolia"
"SEPA19","","Setaria paniculifera"
"SEPA10","","Setaria parviflora"
"SEPL7","","Setaria plicata"
"SEPO8","","Setaria poiretiana"
"SEPR","","Setaria pradana"
"SEPU8","","Setaria pumila"
"SEPUP3","","Setaria pumila ssp. pallidefusca"
"SEPUP2","","Setaria pumila ssp. pumila"
"SERA2","","Setaria rariflora"
"SERE3","","Setaria reverchonii"
"SEREF","","Setaria reverchonii ssp. firmula"
"SERER","","Setaria reverchonii ssp. ramiseta"
"SERER2","","Setaria reverchonii ssp. reverchonii"
"SESA10","","Setaria sagittifolia"
"SESC2","","Setaria scheelei"
"SESE4","","Setaria setosa"
"SESEL2","","Setaria setosa var. leiophylla"
"SESES2","","Setaria setosa var. setosa"
"SESP5","","Setaria sphacelata"
"SESPA2","","Setaria sphacelata var. anceps"
"SESPA3","","Setaria sphacelata var. aurea"
"SESPS4","","Setaria sphacelata var. sphacelata"
"SESPS5","","Setaria sphacelata var. splendida"
"SETE9","","Setaria tenacissima"
"SETE14","","Setaria tenax"
"SETE6","","Setaria texana"
"SEUT2","","Setaria utowanaea"
"SEVE3","","Setaria verticillata"
"SEVE5","","Setaria verticilliformis"
"SEVI3","","Setaria villosissima"
"SEVI4","","Setaria viridis"
"SEVIM","","Setaria viridis var. major"
"SEVIV","","Setaria viridis var. viridis"
"SEVU2","","Setaria vulpiseta"
"SEAU4","","Setariopsis auriculata"
"SHKU","","Shibataea kumasaca"
"SILA23","","Sinocalamus latiflorus"
"SIOL2","","Sinocalamus oldhamii"
"SNPO","","Snowdenia polystachya"
"SOEL3","","Sorghastrum elliottii"
"SONU2","","Sorghastrum nutans"
"SOSE5","","Sorghastrum secundum"
"SOSE6","","Sorghastrum setosum"
"SOST5","","Sorghastrum stipoides"
"SOAL","","Sorghum almum"
"SOBI2","","Sorghum bicolor"
"SOBIA","","Sorghum bicolor ssp. arundinaceum"
"SOBIB","","Sorghum bicolor ssp. bicolor"
"SOBID","","Sorghum bicolor ssp. drummondii"
"SOBI5","","Sorghum bicolor var. bicolor × bicolor var. sudanense"
"SOHA","","Sorghum halepense"
"SOPR3","","Sorghum propinquum"
"SPCA","","Spartina ×caespitosa"
"SPTO","","Spartina ×townsendii"
"SPAL","","Spartina alterniflora"
"SPAN5","","Spartina anglica"
"SPBA","","Spartina bakeri"
"SPCY","","Spartina cynosuroides"
"SPDE2","","Spartina densiflora"
"SPFO","","Spartina foliosa"
"SPGR","","Spartina gracilis"
"SPMA6","","Spartina maritima"
"SPPA","","Spartina patens"
"SPPE","","Spartina pectinata"
"SPSP","","Spartina spartinae"
"SPPA7","","Sphenopholis ×pallens"
"SPFI","","Sphenopholis filiformis"
"SPIN3","","Sphenopholis intermedia"
"SPLO","","Sphenopholis longiflora"
"SPNI","","Sphenopholis nitida"
"SPOB","","Sphenopholis obtusata"
"SPPE3","","Sphenopholis pensylvanica"
"SPHI2","","Spinifex hirsutus"
"SPSI5","","Spodiopogon sibiricus"
"SPAI","","Sporobolus airoides"
"SPAU3","","Sporobolus australasicus"
"SPBU","","Sporobolus buckleyi"
"SPCL","","Sporobolus clandestinus"
"SPCO16","","Sporobolus compositus"
"SPCOC2","","Sporobolus compositus var. compositus"
"SPCOD3","","Sporobolus compositus var. drummondii"
"SPCOM","","Sporobolus compositus var. macer"
"SPCO4","","Sporobolus contractus"
"SPCR6","","Sporobolus creber"
"SPCR","","Sporobolus cryptandrus"
"SPCU2","","Sporobolus cubensis"
"SPCU","","Sporobolus curtissii"
"SPDI8","","Sporobolus diandrus"
"SPDO2","","Sporobolus domingensis"
"SPEL","","Sporobolus elongatus"
"SPFA3","","Sporobolus farinosus"
"SPFI6","","Sporobolus fimbriatus"
"SPFL2","","Sporobolus flexuosus"
"SPFL3","","Sporobolus floridanus"
"SPGI","","Sporobolus giganteus"
"SPHE6","","Sporobolus helvolus"
"SPHE","","Sporobolus heterolepis"
"SPIN4","","Sporobolus indicus"
"SPINC3","","Sporobolus indicus var. capensis"
"SPINI2","","Sporobolus indicus var. indicus"
"SPINM","","Sporobolus indicus var. major"
"SPINP2","","Sporobolus indicus var. pyramidalis"
"SPIN5","","Sporobolus interruptus"
"SPIO2","","Sporobolus ioclados"
"SPJU","","Sporobolus junceus"
"SPMI10","","Sporobolus microspermus"
"SPNE","","Sporobolus nealleyi"
"SPNE2","","Sporobolus neglectus"
"SPNE4","","Sporobolus nervosus"
"SPPI2","","Sporobolus piliferus"
"SPPI3","","Sporobolus pinetorum"
"SPPU3","","Sporobolus purpurascens"
"SPPY2","","Sporobolus pyramidatus"
"SPSI2","","Sporobolus silveanus"
"SPTE3","","Sporobolus tenuissimus"
"SPTE4","","Sporobolus teretifolius"
"SPTE5","","Sporobolus texanus"
"SPTH","","Sporobolus tharpii"
"SPVA","","Sporobolus vaginiflorus"
"SPVAO","","Sporobolus vaginiflorus var. ozarkanus"
"SPVAV2","","Sporobolus vaginiflorus var. vaginiflorus"
"SPVI3","","Sporobolus virginicus"
"SPWR2","","Sporobolus wrightii"
"STHI3","","Steinchisma hians"
"STMI12","","Stenotaphrum micranthum"
"STSE","","Stenotaphrum secundatum"
"STAR17","","Stipa arabica"
"STBA8","","Stipa barbata"
"STBR9","","Stipa breviflora"
"STCA26","","Stipa capillata"
"STCA35","","Stipa caucasica"
"STCAD","","Stipa caucasica ssp. desertorum"
"STCAG","","Stipa caucasica ssp. glareosa"
"STDR4","","Stipa dregeana"
"STEL7","","Stipa elegantissima"
"STGR13","","Stipa grandis"
"STHA6","","Stipa haussknechtii"
"STHO4","","Stipa holosericea"
"STHOF","","Stipa holosericea ssp. fontanesii"
"STIC","","Stipa ichu"
"STJO2","","Stipa joannis"
"STKI2","","Stipa kirghisorum"
"STKL","","Stipa klemenzii"
"STKR","","Stipa krylovii"
"STLA15","","Stipa lagascae"
"STLE12","","Stipa lessingiana"
"STOF3","","Stipa offneri"
"STOR6","","Stipa orientalis"
"STPE9","","Stipa pennata"
"STPS4","","Stipa psylantha"
"STPU9","","Stipa pulcherrima"
"STSA8","","Stipa sareptana"
"STSI8","","Stipa sibirica"
"STTE13","","Stipa tenacissima"
"STTI3","","Stipa tirsa"
