CO2	Heat	Water	Nutrient	plot	quad	year	species	relabund	flowerdate	funcgroup
2	1	2	1	7	3	2002	Erodium	0.097560976	91	2
2	1	2	1	7	3	2002	Geranium	0.170731707	87	2
2	1	2	1	7	3	2002	Vicia	0	96	2
2	1	1	1	7	4	2002	Avena	0.333333333	101	1
2	1	1	1	7	4	2002	Bromusd	0.020833333	83	1
2	1	1	1	7	4	2002	Bromush	0.104166667	84	1
2	1	1	1	7	4	2002	Lolium	0.020833333	96	1
2	1	1	1	7	4	2002	Vulpia	0.020833333		1
2	1	1	1	7	4	2002	Crepis	0	119	2
2	1	1	1	7	4	2002	Erodium	0	94	2
2	1	1	1	7	4	2002	Geranium	0.5	94	2
2	1	1	1	7	4	2002	Vicia	0		2
1	1	2	1	8	1	2002	Avena	0.142857143	87	1
1	1	2	1	8	1	2002	Bromusd	0	77	1
1	1	2	1	8	1	2002	Bromush	0.163265306	77	1
1	1	2	1	8	1	2002	Lolium	0.591836735	91	1
1	1	2	1	8	1	2002	Vulpia	0		1
1	1	2	1	8	1	2002	Crepis	0		2
1	1	2	1	8	1	2002	Erodium	0	101	2
1	1	2	1	8	1	2002	Geranium	0.102040816	90	2
1	1	2	1	8	1	2002	Vicia	0	101	2
1	1	1	1	8	2	2002	Avena	0.428571429	77	1
1	1	1	1	8	2	2002	Bromusd	0	74	1
1	1	1	1	8	2	2002	Bromush	0.040816327	80	1
1	1	1	1	8	2	2002	Lolium	0.204081633	87	1
1	1	1	1	8	2	2002	Vulpia	0	87	1
1	1	1	1	8	2	2002	Crepis	0.081632653	107	2
1	1	1	1	8	2	2002	Erodium	0		2
1	1	1	1	8	2	2002	Geranium	0.244897959	94	2
1	1	1	1	8	2	2002	Vicia	0	91	2
1	1	2	2	8	3	2002	Avena	0.224489796	87	1
1	1	2	2	8	3	2002	Bromusd	0.102040816	77	1
1	1	2	2	8	3	2002	Bromush	0.306122449	74	1
1	1	2	2	8	3	2002	Lolium	0.142857143	90	1
1	1	2	2	8	3	2002	Vulpia	0		1
1	1	2	2	8	3	2002	Crepis	0.06122449	115	2
1	1	2	2	8	3	2002	Erodium	0		2
1	1	2	2	8	3	2002	Geranium	0.163265306	90	2
1	1	2	2	8	3	2002	Vicia	0	94	2
1	1	1	2	8	4	2002	Avena	0.06	83	1
1	1	1	2	8	4	2002	Bromusd	0.2	74	1
1	1	1	2	8	4	2002	Bromush	0.16	83	1
1	1	1	2	8	4	2002	Lolium	0.42	91	1
1	1	1	2	8	4	2002	Vulpia	0.04	91	1
1	1	1	2	8	4	2002	Crepis	0		2
1	1	1	2	8	4	2002	Erodium	0		2
1	1	1	2	8	4	2002	Geranium	0.1	90	2
1	1	1	2	8	4	2002	Vicia	0.02	101	2
1	2	2	2	9	1	2002	Avena	0.048780488	83	1
1	2	2	2	9	1	2002	Bromusd	0	90	1
1	2	2	2	9	1	2002	Bromush	0.024390244	80	1
1	2	2	2	9	1	2002	Lolium	0.146341463	91	1
1	2	2	2	9	1	2002	Vulpia	0.073170732	98	1
1	2	2	2	9	1	2002	Crepis	0.585365854	90	2
1	2	2	2	9	1	2002	Erodium	0		2
1	2	2	2	9	1	2002	Geranium	0.12195122	87	2
1	2	2	2	9	1	2002	Vicia	0	119	2
1	2	1	1	9	2	2002	Avena	0.155555556	96	1
1	2	1	1	9	2	2002	Bromusd	0.044444444	77	1
1	2	1	1	9	2	2002	Bromush	0.244444444	66	1
1	2	1	1	9	2	2002	Lolium	0.222222222	83	1
1	2	1	1	9	2	2002	Vulpia	0	101	1
1	2	1	1	9	2	2002	Crepis	0.2	83	2
1	2	1	1	9	2	2002	Erodium	0		2
1	2	1	1	9	2	2002	Geranium	0.133333333	98	2
1	2	1	1	9	2	2002	Vicia	0	94	2
1	2	1	2	9	3	2002	Avena	0.048780488	94	1
1	2	1	2	9	3	2002	Bromusd	0.048780488	91	1
1	2	1	2	9	3	2002	Bromush	0.073170732	90	1
1	2	1	2	9	3	2002	Lolium	0.243902439	90	1
1	2	1	2	9	3	2002	Vulpia	0.341463415	74	1
1	2	1	2	9	3	2002	Crepis	0.146341463	119	2
1	2	1	2	9	3	2002	Erodium	0		2
1	2	1	2	9	3	2002	Geranium	0.073170732	91	2
1	2	1	2	9	3	2002	Vicia	0.024390244	90	2
1	2	2	1	9	4	2002	Avena	0.244897959	87	1
1	2	2	1	9	4	2002	Bromusd	0	83	1
1	2	2	1	9	4	2002	Bromush	0	77	1
1	2	2	1	9	4	2002	Lolium	0.081632653	90	1
1	2	2	1	9	4	2002	Vulpia	0	77	1
1	2	2	1	9	4	2002	Crepis	0.408163265	101	2
1	2	2	1	9	4	2002	Erodium	0	90	2
1	2	2	1	9	4	2002	Geranium	0.265306122	94	2
1	2	2	1	9	4	2002	Vicia	0		2
2	1	1	2	10	1	2002	Avena	0.46	90	1
2	1	1	2	10	1	2002	Bromusd	0.04	109	1
2	1	1	2	10	1	2002	Bromush	0.04	83	1
2	1	1	2	10	1	2002	Lolium	0	119	1
2	1	1	2	10	1	2002	Vulpia	0.02	109	1
2	1	1	2	10	1	2002	Crepis	0		2
2	1	1	2	10	1	2002	Erodium	0		2
2	1	1	2	10	1	2002	Geranium	0.42	94	2
2	1	1	2	10	1	2002	Vicia	0.02	96	2
2	1	2	2	10	2	2002	Avena	0.6	90	1
2	1	2	2	10	2	2002	Bromusd	0		1
2	1	2	2	10	2	2002	Bromush	0.08	83	1
2	1	2	2	10	2	2002	Lolium	0	101	1
2	1	2	2	10	2	2002	Vulpia	0.08	87	1
2	1	2	2	10	2	2002	Crepis	0		2
2	1	2	2	10	2	2002	Erodium	0	83	2
2	1	2	2	10	2	2002	Geranium	0.24	94	2
2	1	2	2	10	2	2002	Vicia	0	101	2
2	1	2	1	10	3	2002	Avena	0.265306122	87	1
2	1	2	1	10	3	2002	Bromusd	0	90	1
2	1	2	1	10	3	2002	Bromush	0.326530612	77	1
2	1	2	1	10	3	2002	Lolium	0	119	1
2	1	2	1	10	3	2002	Vulpia	0		1
2	1	2	1	10	3	2002	Crepis	0		2
2	1	2	1	10	3	2002	Erodium	0	107	2
2	1	2	1	10	3	2002	Geranium	0.408163265	87	2
2	1	2	1	10	3	2002	Vicia	0	94	2
2	1	1	1	10	4	2002	Avena	0.3	87	1
2	1	1	1	10	4	2002	Bromusd	0.08	94	1
2	1	1	1	10	4	2002	Bromush	0.1	77	1
2	1	1	1	10	4	2002	Lolium	0	119	1
2	1	1	1	10	4	2002	Vulpia	0		1
2	1	1	1	10	4	2002	Crepis	0		2
2	1	1	1	10	4	2002	Erodium	0		2
2	1	1	1	10	4	2002	Geranium	0.44	87	2
2	1	1	1	10	4	2002	Vicia	0.08	94	2
2	2	2	1	11	1	2002	Avena	0.139534884	90	1
2	2	2	1	11	1	2002	Bromusd	0.023255814	74	1
2	2	2	1	11	1	2002	Bromush	0.023255814	87	1
2	2	2	1	11	1	2002	Lolium	0	98	1
2	2	2	1	11	1	2002	Vulpia	0	103	1
2	2	2	1	11	1	2002	Crepis	0.558139535	119	2
2	2	2	1	11	1	2002	Erodium	0		2
2	2	2	1	11	1	2002	Geranium	0.255813953	94	2
2	2	2	1	11	1	2002	Vicia	0	98	2
2	2	1	1	11	2	2002	Avena	0.06	94	1
2	2	1	1	11	2	2002	Bromusd	0	87	1
2	2	1	1	11	2	2002	Bromush	0.1	63	1
2	2	1	1	11	2	2002	Lolium	0.02	103	1
2	2	1	1	11	2	2002	Vulpia	0.02	101	1
2	2	1	1	11	2	2002	Crepis	0.54	98	2
2	2	1	1	11	2	2002	Erodium	0		2
2	2	1	1	11	2	2002	Geranium	0.26	94	2
2	2	1	1	11	2	2002	Vicia	0	109	2
2	2	1	2	11	3	2002	Avena	0.12195122	90	1
2	2	1	2	11	3	2002	Bromusd	0	87	1
2	2	1	2	11	3	2002	Bromush	0.146341463	83	1
2	2	1	2	11	3	2002	Lolium	0	119	1
2	2	1	2	11	3	2002	Vulpia	0.024390244	90	1
2	2	1	2	11	3	2002	Crepis	0.585365854	115	2
2	2	1	2	11	3	2002	Erodium	0.024390244	91	2
2	2	1	2	11	3	2002	Geranium	0.073170732	90	2
2	2	1	2	11	3	2002	Vicia	0.024390244		2
2	2	2	2	11	4	2002	Avena	0.065217391	87	1
2	2	2	2	11	4	2002	Bromusd	0.02173913	77	1
2	2	2	2	11	4	2002	Bromush	0.347826087	87	1
2	2	2	2	11	4	2002	Lolium	0	119	1
2	2	2	2	11	4	2002	Vulpia	0	115	1
2	2	2	2	11	4	2002	Crepis	0.043478261	96	2
2	2	2	2	11	4	2002	Erodium	0	98	2
2	2	2	2	11	4	2002	Geranium	0.5	87	2
2	2	2	2	11	4	2002	Vicia	0.02173913		2
2	2	1	2	12	1	2002	Avena	0.08	101	1
2	2	1	2	12	1	2002	Bromusd	0.14	90	1
2	2	1	2	12	1	2002	Bromush	0.18	77	1
2	2	1	2	12	1	2002	Lolium	0.16	109	1
2	2	1	2	12	1	2002	Vulpia	0.34	66	1
2	2	1	2	12	1	2002	Crepis	0	101	2
2	2	1	2	12	1	2002	Erodium	0		2
2	2	1	2	12	1	2002	Geranium	0.08	87	2
2	2	1	2	12	1	2002	Vicia	0.02		2
2	2	2	2	12	2	2002	Avena	0.43902439	94	1
2	2	2	2	12	2	2002	Bromusd	0	87	1
2	2	2	2	12	2	2002	Bromush	0.219512195	94	1
2	2	2	2	12	2	2002	Lolium	0.097560976	115	1
2	2	2	2	12	2	2002	Vulpia	0.073170732	77	1
2	2	2	2	12	2	2002	Crepis	0.12195122	119	2
2	2	2	2	12	2	2002	Erodium	0		2
2	2	2	2	12	2	2002	Geranium	0.048780488	87	2
2	2	2	2	12	2	2002	Vicia	0		2
2	2	1	1	12	3	2002	Avena	0.209302326	94	1
2	2	1	1	12	3	2002	Bromusd	0.11627907	77	1
2	2	1	1	12	3	2002	Bromush	0.046511628	77	1
2	2	1	1	12	3	2002	Lolium	0	115	1
2	2	1	1	12	3	2002	Vulpia	0	56	1
2	2	1	1	12	3	2002	Crepis	0.279069767	56	2
2	2	1	1	12	3	2002	Erodium	0		2
2	2	1	1	12	3	2002	Geranium	0.325581395	90	2
2	2	1	1	12	3	2002	Vicia	0.023255814		2
2	2	2	1	12	4	2002	Avena	0.1875	107	1
2	2	2	1	12	4	2002	Bromusd	0	90	1
2	2	2	1	12	4	2002	Bromush	0	83	1
2	2	2	1	12	4	2002	Lolium	0	115	1
2	2	2	1	12	4	2002	Vulpia	0.208333333	63	1
2	2	2	1	12	4	2002	Crepis	0.395833333	107	2
2	2	2	1	12	4	2002	Erodium	0		2
2	2	2	1	12	4	2002	Geranium	0.1875	87	2
2	2	2	1	12	4	2002	Vicia	0.020833333	119	2
2	1	1	2	13	1	2002	Avena	0.113636364	103	1
2	1	1	2	13	1	2002	Bromusd	0		1
2	1	1	2	13	1	2002	Bromush	0.045454545	101	1
2	1	1	2	13	1	2002	Lolium	0.181818182	103	1
2	1	1	2	13	1	2002	Vulpia	0.022727273	90	1
2	1	1	2	13	1	2002	Crepis	0.409090909	107	2
2	1	1	2	13	1	2002	Erodium	0.045454545	101	2
2	1	1	2	13	1	2002	Geranium	0.181818182	98	2
2	1	1	2	13	1	2002	Vicia	0		2
2	1	1	1	13	2	2002	Avena	0.615384615	96	1
2	1	1	1	13	2	2002	Bromusd	0	94	1
2	1	1	1	13	2	2002	Bromush	0.102564103	91	1
2	1	1	1	13	2	2002	Lolium	0	115	1
2	1	1	1	13	2	2002	Vulpia	0.153846154	87	1
2	1	1	1	13	2	2002	Crepis	0.025641026	115	2
2	1	1	1	13	2	2002	Erodium	0		2
2	1	1	1	13	2	2002	Geranium	0.102564103	98	2
2	1	1	1	13	2	2002	Vicia	0		2
2	1	2	2	13	3	2002	Avena	0.64	103	1
2	1	2	2	13	3	2002	Bromusd	0		1
2	1	2	2	13	3	2002	Bromush	0		1
2	1	2	2	13	3	2002	Lolium	0.04	115	1
2	1	2	2	13	3	2002	Vulpia	0	90	1
2	1	2	2	13	3	2002	Crepis	0	119	2
2	1	2	2	13	3	2002	Erodium	0		2
2	1	2	2	13	3	2002	Geranium	0.32	94	2
2	1	2	2	13	3	2002	Vicia	0		2
2	1	2	1	13	4	2002	Avena	0.068181818	96	1
2	1	2	1	13	4	2002	Bromusd	0		1
2	1	2	1	13	4	2002	Bromush	0	107	1
2	1	2	1	13	4	2002	Lolium	0.022727273	109	1
2	1	2	1	13	4	2002	Vulpia	0	94	1
2	1	2	1	13	4	2002	Crepis	0.75	101	2
2	1	2	1	13	4	2002	Erodium	0	69	2
2	1	2	1	13	4	2002	Geranium	0.159090909	103	2
2	1	2	1	13	4	2002	Vicia	0		2
2	2	1	1	14	1	2002	Avena	0	115	1
2	2	1	1	14	1	2002	Bromusd	0	74	1
2	2	1	1	14	1	2002	Bromush	0.29787234	90	1
2	2	1	1	14	1	2002	Lolium	0.042553191	115	1
2	2	1	1	14	1	2002	Vulpia	0.021276596	90	1
2	2	1	1	14	1	2002	Crepis	0		2
2	2	1	1	14	1	2002	Erodium	0.319148936	74	2
2	2	1	1	14	1	2002	Geranium	0.319148936	87	2
2	2	1	1	14	1	2002	Vicia	0		2
2	2	1	2	14	2	2002	Avena	0		1
2	2	1	2	14	2	2002	Bromusd	0	107	1
2	2	1	2	14	2	2002	Bromush	0	87	1
2	2	1	2	14	2	2002	Lolium	0		1
2	2	1	2	14	2	2002	Vulpia	0	94	1
2	2	1	2	14	2	2002	Crepis	0		2
2	2	1	2	14	2	2002	Erodium	0.8	90	2
2	2	1	2	14	2	2002	Geranium	0.2	90	2
2	2	1	2	14	2	2002	Vicia	0		2
2	2	2	1	14	3	2002	Avena	0.022727273		1
2	2	2	1	14	3	2002	Bromusd	0	87	1
2	2	2	1	14	3	2002	Bromush	0	101	1
2	2	2	1	14	3	2002	Lolium	0		1
2	2	2	1	14	3	2002	Vulpia	0	90	1
2	2	2	1	14	3	2002	Crepis	0		2
2	2	2	1	14	3	2002	Erodium	0.386363636	90	2
2	2	2	1	14	3	2002	Geranium	0.590909091	90	2
2	2	2	1	14	3	2002	Vicia	0		2
2	2	2	2	14	4	2002	Avena	0		1
2	2	2	2	14	4	2002	Bromusd	0.02	80	1
2	2	2	2	14	4	2002	Bromush	0.22	91	1
2	2	2	2	14	4	2002	Lolium	0.2	107	1
2	2	2	2	14	4	2002	Vulpia	0.18	90	1
2	2	2	2	14	4	2002	Crepis	0		2
2	2	2	2	14	4	2002	Erodium	0.26	54	2
2	2	2	2	14	4	2002	Geranium	0.12	87	2
2	2	2	2	14	4	2002	Vicia	0		2
2	2	1	1	15	1	2002	Avena	0.18	103	1
2	2	1	1	15	1	2002	Bromusd	0	84	1
2	2	1	1	15	1	2002	Bromush	0.38	74	1
2	2	1	1	15	1	2002	Lolium	0.16	98	1
2	2	1	1	15	1	2002	Vulpia	0	98	1
2	2	1	1	15	1	2002	Crepis	0		2
2	2	1	1	15	1	2002	Erodium	0		2
2	2	1	1	15	1	2002	Geranium	0.28	84	2
2	2	1	1	15	1	2002	Vicia	0		2
2	2	2	1	15	2	2002	Avena	0.081632653	94	1
2	2	2	1	15	2	2002	Bromusd	0	90	1
2	2	2	1	15	2	2002	Bromush	0.448979592	77	1
2	2	2	1	15	2	2002	Lolium	0		1
2	2	2	1	15	2	2002	Vulpia	0		1
2	2	2	1	15	2	2002	Crepis	0		2
2	2	2	1	15	2	2002	Erodium	0		2
2	2	2	1	15	2	2002	Geranium	0.469387755	84	2
2	2	2	1	15	2	2002	Vicia	0		2
2	2	1	2	15	3	2002	Avena	0.16	101	1
2	2	1	2	15	3	2002	Bromusd	0.04	87	1
2	2	1	2	15	3	2002	Bromush	0.08	87	1
2	2	1	2	15	3	2002	Lolium	0.04	103	1
2	2	1	2	15	3	2002	Vulpia	0	98	1
2	2	1	2	15	3	2002	Crepis	0		2
2	2	1	2	15	3	2002	Erodium	0		2
2	2	1	2	15	3	2002	Geranium	0.68	84	2
2	2	1	2	15	3	2002	Vicia	0		2
2	2	2	2	15	4	2002	Avena	0.38	98	1
2	2	2	2	15	4	2002	Bromusd	0	87	1
2	2	2	2	15	4	2002	Bromush	0.08	87	1
2	2	2	2	15	4	2002	Lolium	0.3	98	1
2	2	2	2	15	4	2002	Vulpia	0.14	84	1
2	2	2	2	15	4	2002	Crepis	0		2
2	2	2	2	15	4	2002	Erodium	0		2
2	2	2	2	15	4	2002	Geranium	0.1	84	2
2	2	2	2	15	4	2002	Vicia	0		2
1	2	1	2	16	1	2002	Avena	0.183673469	80	1
1	2	1	2	16	1	2002	Bromusd	0.040816327	84	1
1	2	1	2	16	1	2002	Bromush	0.020408163	84	1
1	2	1	2	16	1	2002	Lolium	0.510204082	84	1
1	2	1	2	16	1	2002	Vulpia	0	90	1
1	2	1	2	16	1	2002	Crepis	0		2
1	2	1	2	16	1	2002	Erodium	0		2
1	2	1	2	16	1	2002	Geranium	0.244897959	87	2
1	2	1	2	16	1	2002	Vicia	0	90	2
1	2	2	2	16	2	2002	Avena	0	84	1
1	2	2	2	16	2	2002	Bromusd	0	90	1
1	2	2	2	16	2	2002	Bromush	0.021276596	87	1
1	2	2	2	16	2	2002	Lolium	0.723404255	84	1
1	2	2	2	16	2	2002	Vulpia	0		1
1	2	2	2	16	2	2002	Crepis	0		2
1	2	2	2	16	2	2002	Erodium	0		2
1	2	2	2	16	2	2002	Geranium	0.234042553	90	2
1	2	2	2	16	2	2002	Vicia	0.021276596	103	2
1	2	1	1	16	3	2002	Avena	0.040816327	80	1
1	2	1	1	16	3	2002	Bromusd	0	77	1
1	2	1	1	16	3	2002	Bromush	0	69	1
1	2	1	1	16	3	2002	Lolium	0.367346939	80	1
1	2	1	1	16	3	2002	Vulpia	0	84	1
1	2	1	1	16	3	2002	Crepis	0		2
1	2	1	1	16	3	2002	Erodium	0		2
1	2	1	1	16	3	2002	Geranium	0.510204082	91	2
1	2	1	1	16	3	2002	Vicia	0.081632653	46	2
1	2	2	1	16	4	2002	Avena	0.066666667	87	1
1	2	2	1	16	4	2002	Bromusd	0	94	1
1	2	2	1	16	4	2002	Bromush	0.133333333	74	1
1	2	2	1	16	4	2002	Lolium	0.555555556	87	1
1	2	2	1	16	4	2002	Vulpia	0	84	1
1	2	2	1	16	4	2002	Crepis	0		2
1	2	2	1	16	4	2002	Erodium	0		2
1	2	2	1	16	4	2002	Geranium	0.244444444	84	2
1	2	2	1	16	4	2002	Vicia	0	94	2
1	1	2	1	17	1	2002	Avena	0.065217391	98	1
1	1	2	1	17	1	2002	Bromusd	0.02173913	74	1
1	1	2	1	17	1	2002	Bromush	0.152173913	69	1
1	1	2	1	17	1	2002	Lolium	0.108695652	84	1
1	1	2	1	17	1	2002	Vulpia	0.02173913	90	1
1	1	2	1	17	1	2002	Crepis	0.217391304		2
1	1	2	1	17	1	2002	Erodium	0.02173913	101	2
1	1	2	1	17	1	2002	Geranium	0.326086957	90	2
1	1	2	1	17	1	2002	Vicia	0.065217391	90	2
1	1	1	1	17	2	2002	Avena	0.021276596	90	1
1	1	1	1	17	2	2002	Bromusd	0	87	1
1	1	1	1	17	2	2002	Bromush	0.234042553	80	1
1	1	1	1	17	2	2002	Lolium	0.063829787	94	1
1	1	1	1	17	2	2002	Vulpia	0	63	1
1	1	1	1	17	2	2002	Crepis	0.340425532	98	2
1	1	1	1	17	2	2002	Erodium	0	94	2
1	1	1	1	17	2	2002	Geranium	0.340425532	90	2
1	1	1	1	17	2	2002	Vicia	0	94	2
1	1	2	2	17	3	2002	Avena	0.0625	84	1
1	1	2	2	17	3	2002	Bromusd	0.083333333	84	1
1	1	2	2	17	3	2002	Bromush	0.395833333	69	1
1	1	2	2	17	3	2002	Lolium	0.354166667	91	1
1	1	2	2	17	3	2002	Vulpia	0.041666667	69	1
1	1	2	2	17	3	2002	Crepis	0.041666667	91	2
1	1	2	2	17	3	2002	Erodium	0		2
1	1	2	2	17	3	2002	Geranium	0.020833333	90	2
1	1	2	2	17	3	2002	Vicia	0	87	2
1	1	1	2	17	4	2002	Avena	0.16	94	1
1	1	1	2	17	4	2002	Bromusd	0.08	74	1
1	1	1	2	17	4	2002	Bromush	0.62	69	1
1	1	1	2	17	4	2002	Lolium	0	103	1
1	1	1	2	17	4	2002	Vulpia	0	87	1
1	1	1	2	17	4	2002	Crepis	0	109	2
1	1	1	2	17	4	2002	Erodium	0		2
1	1	1	2	17	4	2002	Geranium	0.12	84	2
1	1	1	2	17	4	2002	Vicia	0.02	94	2
2	1	1	2	18	1	2002	Avena	0.1	101	1
2	1	1	2	18	1	2002	Bromusd	0.02	90	1
2	1	1	2	18	1	2002	Bromush	0.2	96	1
2	1	1	2	18	1	2002	Lolium	0.12	115	1
2	1	1	2	18	1	2002	Vulpia	0.5	90	1
2	1	1	2	18	1	2002	Crepis	0	119	2
2	1	1	2	18	1	2002	Erodium	0		2
2	1	1	2	18	1	2002	Geranium	0.06	96	2
2	1	1	2	18	1	2002	Vicia	0	90	2
2	1	1	1	18	2	2002	Avena	0.26	101	1
2	1	1	1	18	2	2002	Bromusd	0	87	1
2	1	1	1	18	2	2002	Bromush	0.28	87	1
2	1	1	1	18	2	2002	Lolium	0.06		1
2	1	1	1	18	2	2002	Vulpia	0.1	80	1
2	1	1	1	18	2	2002	Crepis	0	115	2
2	1	1	1	18	2	2002	Erodium	0		2
2	1	1	1	18	2	2002	Geranium	0.3	90	2
2	1	1	1	18	2	2002	Vicia	0	90	2
2	1	2	1	18	3	2002	Avena	0.125	90	1
2	1	2	1	18	3	2002	Bromusd	0.025	84	1
2	1	2	1	18	3	2002	Bromush	0.25	84	1
2	1	2	1	18	3	2002	Lolium	0.05	87	1
2	1	2	1	18	3	2002	Vulpia	0.275	84	1
2	1	2	1	18	3	2002	Crepis	0.125	96	2
2	1	2	1	18	3	2002	Erodium	0	94	2
2	1	2	1	18	3	2002	Geranium	0.15	87	2
2	1	2	1	18	3	2002	Vicia	0	119	2
2	1	2	2	18	4	2002	Avena	0.268292683	98	1
2	1	2	2	18	4	2002	Bromusd	0	91	1
2	1	2	2	18	4	2002	Bromush	0.097560976	90	1
2	1	2	2	18	4	2002	Lolium	0	91	1
2	1	2	2	18	4	2002	Vulpia	0.317073171	74	1
2	1	2	2	18	4	2002	Crepis	0.12195122	101	2
2	1	2	2	18	4	2002	Erodium	0		2
2	1	2	2	18	4	2002	Geranium	0.195121951	94	2
2	1	2	2	18	4	2002	Vicia	0	115	2
2	2	2	1	19	1	2002	Avena	0.173913043	94	1
2	2	2	1	19	1	2002	Bromusd	0.108695652	80	1
2	2	2	1	19	1	2002	Bromush	0	77	1
2	2	2	1	19	1	2002	Lolium	0		1
2	2	2	1	19	1	2002	Vulpia	0.173913043	87	1
2	2	2	1	19	1	2002	Crepis	0		2
2	2	2	1	19	1	2002	Erodium	0		2
2	2	2	1	19	1	2002	Geranium	0.543478261	87	2
2	2	2	1	19	1	2002	Vicia	0		2
2	2	2	2	19	2	2002	Avena	0.268292683	96	1
2	2	2	2	19	2	2002	Bromusd	0.073170732	74	1
2	2	2	2	19	2	2002	Bromush	0.048780488	77	1
2	2	2	2	19	2	2002	Lolium	0		1
2	2	2	2	19	2	2002	Vulpia	0.024390244	87	1
2	2	2	2	19	2	2002	Crepis	0		2
2	2	2	2	19	2	2002	Erodium	0		2
2	2	2	2	19	2	2002	Geranium	0.585365854	91	2
2	2	2	2	19	2	2002	Vicia	0	90	2
2	2	1	2	19	3	2002	Avena	0.2	103	1
2	2	1	2	19	3	2002	Bromusd	0	74	1
2	2	1	2	19	3	2002	Bromush	0.1	84	1
2	2	1	2	19	3	2002	Lolium	0		1
2	2	1	2	19	3	2002	Vulpia	0.02	80	1
2	2	1	2	19	3	2002	Crepis	0		2
2	2	1	2	19	3	2002	Erodium	0		2
2	2	1	2	19	3	2002	Geranium	0.68	87	2
2	2	1	2	19	3	2002	Vicia	0	107	2
2	2	1	1	19	4	2002	Avena	0.04	90	1
2	2	1	1	19	4	2002	Bromusd	0.02	74	1
2	2	1	1	19	4	2002	Bromush	0.02	63	1
2	2	1	1	19	4	2002	Lolium	0		1
2	2	1	1	19	4	2002	Vulpia	0.62	80	1
2	2	1	1	19	4	2002	Crepis	0		2
2	2	1	1	19	4	2002	Erodium	0		2
2	2	1	1	19	4	2002	Geranium	0.3	87	2
2	2	1	1	19	4	2002	Vicia	0	96	2
1	2	2	2	20	1	2002	Avena	0.58	90	1
1	2	2	2	20	1	2002	Bromusd	0.18	74	1
1	2	2	2	20	1	2002	Bromush	0	87	1
1	2	2	2	20	1	2002	Lolium	0	109	1
1	2	2	2	20	1	2002	Vulpia	0	87	1
1	2	2	2	20	1	2002	Crepis	0		2
1	2	2	2	20	1	2002	Erodium	0	94	2
1	2	2	2	20	1	2002	Geranium	0.24	90	2
1	2	2	2	20	1	2002	Vicia	0	103	2
1	2	2	1	20	2	2002	Avena	0.29787234	84	1
1	2	2	1	20	2	2002	Bromusd	0.106382979	77	1
1	2	2	1	20	2	2002	Bromush	0.170212766	84	1
1	2	2	1	20	2	2002	Lolium	0		1
1	2	2	1	20	2	2002	Vulpia	0	77	1
1	2	2	1	20	2	2002	Crepis	0		2
1	2	2	1	20	2	2002	Erodium	0.021276596	94	2
1	2	2	1	20	2	2002	Geranium	0.404255319	87	2
1	2	2	1	20	2	2002	Vicia	0	101	2
1	2	1	1	20	3	2002	Avena	0.081632653	87	1
1	2	1	1	20	3	2002	Bromusd	0.489795918	69	1
1	2	1	1	20	3	2002	Bromush	0.020408163	84	1
1	2	1	1	20	3	2002	Lolium	0	115	1
1	2	1	1	20	3	2002	Vulpia	0	80	1
1	2	1	1	20	3	2002	Crepis	0		2
1	2	1	1	20	3	2002	Erodium	0		2
1	2	1	1	20	3	2002	Geranium	0.387755102	87	2
1	2	1	1	20	3	2002	Vicia	0.020408163	101	2
1	2	1	2	20	4	2002	Avena	0.24	87	1
1	2	1	2	20	4	2002	Bromusd	0.22	69	1
1	2	1	2	20	4	2002	Bromush	0	74	1
1	2	1	2	20	4	2002	Lolium	0		1
1	2	1	2	20	4	2002	Vulpia	0	80	1
1	2	1	2	20	4	2002	Crepis	0		2
1	2	1	2	20	4	2002	Erodium	0	107	2
1	2	1	2	20	4	2002	Geranium	0.46	84	2
1	2	1	2	20	4	2002	Vicia	0.08	94	2
2	1	2	1	21	1	2002	Avena	0.163265306	87	1
2	1	2	1	21	1	2002	Bromusd	0.183673469	84	1
2	1	2	1	21	1	2002	Bromush	0.265306122	90	1
2	1	2	1	21	1	2002	Lolium	0.020408163		1
2	1	2	1	21	1	2002	Vulpia	0	107	1
2	1	2	1	21	1	2002	Crepis	0		2
2	1	2	1	21	1	2002	Erodium	0.020408163		2
2	1	2	1	21	1	2002	Geranium	0.326530612	91	2
2	1	2	1	21	1	2002	Vicia	0.020408163	98	2
2	1	1	1	21	2	2002	Avena	0.102040816	84	1
2	1	1	1	21	2	2002	Bromusd	0.102040816	90	1
2	1	1	1	21	2	2002	Bromush	0.040816327	87	1
2	1	1	1	21	2	2002	Lolium	0.020408163		1
2	1	1	1	21	2	2002	Vulpia	0	87	1
2	1	1	1	21	2	2002	Crepis	0		2
2	1	1	1	21	2	2002	Erodium	0.020408163	101	2
2	1	1	1	21	2	2002	Geranium	0.408163265	96	2
2	1	1	1	21	2	2002	Vicia	0.306122449	101	2
2	1	1	2	21	3	2002	Avena	0.24	107	1
2	1	1	2	21	3	2002	Bromusd	0.44	103	1
2	1	1	2	21	3	2002	Bromush	0.02	84	1
2	1	1	2	21	3	2002	Lolium	0		1
2	1	1	2	21	3	2002	Vulpia	0	87	1
2	1	1	2	21	3	2002	Crepis	0		2
2	1	1	2	21	3	2002	Erodium	0		2
2	1	1	2	21	3	2002	Geranium	0.28	101	2
