"site","plot","species","event","temptype","tbase","gdd.est","gdd.est.se","modaic","X","temptreat","preciptreat"
"clarkduke","G05","Quercus.stellata","lud","soilgdd","10","43144.491","4943.961","243.545",41,"1",NA
"clarkduke","G05","Acer.barbatum","bbd","soilgdd","4","360.266","35.187","3705.234",41,"1",NA
"clarkduke","G05","Prunus.serotina","bbd","soilgdd","6","239.303","29.331","294.471",41,"1",NA
"clarkduke","G05","Nyssa.sylvatica","lod","airgdd","8","1405.879","334.637","7704.856",41,"1",NA
"clarkduke","G05","Acer.saccharum","bbd","airgdd","8","443.392","76.087","1525.351",41,"1",NA
"clarkduke","G05","Liquidambar.styraciflua","bbd","airgdd","10","17266.57","4881.377","3306.126",41,"1",NA
"clarkduke","G05","Quercus.stellata","lud","airgdd","6","392.709","57.845","145.685",41,"1",NA
"clarkduke","G05","Magnolia.grandiflora","lud","soilgdd","4","841.924","71.918","4445.573",41,"1",NA
"clarkduke","G05","Carya.glabra","bbd","airgdd","6","316.157","96.506","40.715",41,"1",NA
"clarkduke","G05","Acer.saccharum","bbd","soilgdd","10","59324.434","10454.428","2815.151",41,"1",NA
"clarkduke","G05","Acer.rubrum","lod","soilgdd","4","1289.229","41.261","51072.768",41,"1",NA
"clarkduke","G05","Pinus.taeda","lod","soilgdd","4","1947.993","59.234","9512.092",41,"1",NA
"clarkduke","G05","Quercus.rubra","bbd","airgdd","0","895.241","65.328","1506.11",41,"1",NA
"clarkduke","G05","Quercus.alba","bbd","soilgdd","6","238.253","23.287","20830.838",41,"1",NA
"clarkduke","G05","Pinus.taeda","lod","airgdd","4","1961.891","64.159","9611.608",41,"1",NA
"clarkduke","G05","Quercus.rubra","bbd","soilgdd","0","937.255","66.545","1510.243",41,"1",NA
"clarkduke","G05","Magnolia.grandiflora","lud","soilgdd","8","281.849","50.1","4212.047",41,"1",NA
"clarkduke","G05","Fraxinus.americana","lod","airgdd","0","2412.588","190.22","8459.152",41,"1",NA
"clarkduke","G05","Quercus.stellata","lud","soilgdd","4","659.866","58.26","145.842",41,"1",NA
"clarkduke","G05","Acer.barbatum","bbd","soilgdd","2","508.896","41.645","3804.326",41,"1",NA
"clarkduke","G05","Quercus.rubra","bbd","soilgdd","10","36941.102","4383.685","2448.303",41,"1",NA
"clarkduke","G05","Liriodendron.tulipifera","bbd","soilgdd","2","763.967","70.681","5172.845",41,"1",NA
"clarkduke","G05","Acer.barbatum","bbd","airgdd","8","87.691","16.667","3265.852",41,"1",NA
"clarkduke","G05","Nyssa.sylvatica","lod","airgdd","10","189465.191","41740.663","12830.263",41,"1",NA
"clarkduke","G05","Carya.glabra","bbd","airgdd","0","917.322","49.434","36.701",41,"1",NA
"clarkduke","G05","Liquidambar.styraciflua","bbd","airgdd","2","449.664","80.172","2065.208",41,"1",NA
"clarkduke","G05","Fraxinus.americana","lod","soilgdd","8","950.118","125.558","8000.532",41,"1",NA
"clarkduke","G05","Acer.saccharum","bbd","airgdd","4","939.758","138.424","1682.143",41,"1",NA
"clarkduke","G05","Prunus.serotina","bbd","airgdd","8","168.769","26.382","288.962",41,"1",NA
"clarkduke","G05","Acer.saccharum","bbd","soilgdd","8","352.674","49.779","1414.188",41,"1",NA
"clarkduke","G05","Acer.barbatum","bbd","soilgdd","10","17925.922","3084.968","6335.731",41,"1",NA
"clarkduke","G05","Pinus.sp","lod","soilgdd","0","2316.551","117.93","894.659",41,"1",NA
"clarkduke","G05","Quercus.sp","lud","soilgdd","6","268.077","162.866","156.784",41,"1",NA
"clarkduke","G05","Fraxinus.americana","lod","airgdd","4","1762.964","168.581","8325.824",41,"1",NA
"clarkduke","G05","Pinus.sp","lod","soilgdd","8","849.764","94.604","867.331",41,"1",NA
"clarkduke","G05","Carya.glabra","bbd","soilgdd","6","268.838","109.332","41.464",41,"1",NA
"clarkduke","G05","Quercus.rubra","bbd","soilgdd","8","92.014","26.364","1302.843",41,"1",NA
"clarkduke","G05","Prunus.serotina","bbd","airgdd","0","839.98","68.946","338.914",41,"1",NA
"clarkduke","G05","Acer.rubrum","lod","airgdd","4","1282.367","45.169","51712.622",41,"1",NA
"clarkduke","G05","Quercus.stellata","lud","airgdd","10","39641.098","4232.562","240.127",41,"1",NA
"clarkduke","G05","Fraxinus.americana","lod","airgdd","10","151320.944","15759.31","13335.524",41,"1",NA
"clarkduke","G05","Nyssa.sylvatica","lod","soilgdd","4","2112.855","406.177","7910.611",41,"1",NA
"clarkduke","G05","Acer.rubrum","lod","soilgdd","0","1842.751","47.017","51996.305",41,"1",NA
"clarkduke","G05","Quercus.stellata","lud","soilgdd","6","318.561","55.476","144.765",41,"1",NA
"clarkduke","G05","Liriodendron.tulipifera","bbd","airgdd","4","505.412","64.746","5108.296",41,"1",NA
"clarkduke","G05","Quercus.rubra","bbd","airgdd","4","528.292","53.354","1460.754",41,"1",NA
"clarkduke","G05","Acer.rubrum","lod","airgdd","6","1004.585","40.42","50927.024",41,"1",NA
"clarkduke","G05","Quercus.sp","lud","airgdd","0","864.202","268.856","168.814",41,"1",NA
"clarkduke","G05","Acer.barbatum","bbd","airgdd","10","16456.165","2813.326","6281.532",41,"1",NA
"clarkduke","G05","Fraxinus.americana","lod","soilgdd","2","2087.009","161.319","8277.212",41,"1",NA
"clarkduke","G05","Quercus.stellata","lud","airgdd","2","827.509","55.11","144.62",41,"1",NA
"clarkduke","G05","Carya.glabra","bbd","soilgdd","0","970.442","6.73","24.737",41,"1",NA
"clarkduke","G05","Quercus.falcata","bbd","airgdd","10","27289.332","6365.952","300.493",41,"1",NA
"clarkduke","G05","Liriodendron.tulipifera","bbd","airgdd","10","35693.719","5256.477","8344.298",41,"1",NA
"clarkduke","G05","Quercus.falcata","bbd","soilgdd","4","477.997","54.851","167.378",41,"1",NA
"clarkduke","G05","Prunus.serotina","bbd","soilgdd","10","32346.778","4395.114","554.97",41,"1",NA
"clarkduke","G05","Quercus.stellata","lud","airgdd","8","213.176","44.804","140.065",41,"1",NA
"clarkduke","G05","Pinus.sp","lod","airgdd","10","143983.069","12441.338","1472.337",41,"1",NA
"clarkduke","G05","Pinus.palustris","lod","airgdd","2","1917.549","131.953","1698.356",41,"1",NA
"clarkduke","G05","Magnolia.grandiflora","lud","soilgdd","10","53306.364","7026.992","7405.538",41,"1",NA
"clarkduke","G05","Acer.rubrum","lod","soilgdd","10","100535.78","3938.682","83311.737",41,"1",NA
"clarkduke","G05","Carya.glabra","bbd","soilgdd","4","592.611","18.869","30.922",41,"1",NA
"clarkduke","G05","Pinus.sp","lod","airgdd","0","2343.99","144.144","919.549",41,"1",NA
"clarkduke","G05","Liriodendron.tulipifera","bbd","airgdd","6","330.186","53.305","4965.188",41,"1",NA
"clarkduke","G05","Pinus.sp","lod","airgdd","8","1018.194","110.632","886.738",41,"1",NA
"clarkduke","G05","Pinus.taeda","lod","airgdd","2","2332.602","67.531","9675.44",41,"1",NA
"clarkduke","G05","Acer.saccharum","bbd","airgdd","6","730.284","106.356","1613.098",41,"1",NA
"clarkduke","G05","Quercus.rubra","bbd","airgdd","8","172.5","32.291","1348.273",41,"1",NA
"clarkduke","G05","Carya.glabra","bbd","airgdd","8","166.45","67.767","38.594",41,"1",NA
"clarkduke","G05","Quercus.sp","lud","soilgdd","10","31687.969","21024.567","273.436",41,"1",NA
"clarkduke","G05","Liriodendron.tulipifera","bbd","soilgdd","8","113.609","31.344","4574.374",41,"1",NA
"clarkduke","G05","Liquidambar.styraciflua","bbd","soilgdd","2","496.675","74.977","2044.976",41,"1",NA
"clarkduke","G05","Pinus.palustris","lod","airgdd","0","2216.53","140.585","1712.297",41,"1",NA
"clarkduke","G05","Quercus.rubra","bbd","airgdd","6","338.238","45.955","1427.315",41,"1",NA
"clarkduke","G05","Magnolia.grandiflora","lud","soilgdd","2","1070.08","79.001","4506.256",41,"1",NA
"clarkduke","G05","Prunus.serotina","bbd","airgdd","10","29306.845","4146.369","551.941",41,"1",NA
"clarkduke","G05","Fraxinus.americana","lod","airgdd","2","2113.449","179.089","8392.582",41,"1",NA
"clarkduke","G05","Quercus.stellata","lud","soilgdd","2","866.03","54.915","144.542",41,"1",NA
"clarkduke","G05","Quercus.sp","lud","soilgdd","0","892.764","247.847","166.861",41,"1",NA
"clarkduke","G05","Quercus.rubra","bbd","soilgdd","2","774.755","59.455","1485.008",41,"1",NA
"clarkduke","G05","Liquidambar.styraciflua","bbd","soilgdd","10","19733.109","4887.3","3306.493",41,"1",NA
"clarkduke","G05","Acer.saccharum","bbd","soilgdd","2","1180.421","154.432","1710.815",41,"1",NA
"clarkduke","G05","Nyssa.sylvatica","lod","airgdd","6","1841.026","387.687","7861.131",41,"1",NA
"clarkduke","G05","Quercus.alba","bbd","soilgdd","4","567.895","28.375","21492.427",41,"1",NA
"clarkduke","G05","Prunus.serotina","bbd","soilgdd","0","874.344","70.873","340.348",41,"1",NA
"clarkduke","G05","Pinus.palustris","lod","soilgdd","2","1923.891","123.491","1683.775",41,"1",NA
"clarkduke","G05","Pinus.taeda","lod","soilgdd","2","2296.144","62.312","9575.207",41,"1",NA
"clarkduke","G05","Acer.saccharum","bbd","airgdd","2","1188.357","160.454","1720.836",41,"1",NA
"clarkduke","G05","Quercus.rubra","bbd","airgdd","2","733.919","59.191","1484.011",41,"1",NA
"clarkduke","G05","Acer.barbatum","bbd","airgdd","2","491.32","39.466","3772.719",41,"1",NA
"clarkduke","G05","Liriodendron.tulipifera","bbd","airgdd","8","185.782","39.069","4736.512",41,"1",NA
"clarkduke","G05","Liriodendron.tulipifera","bbd","soilgdd","4","559.835","60.175","5054.41",41,"1",NA
"clarkduke","G05","Quercus.rubra","bbd","soilgdd","6","270.972","44.712","1421.171",41,"1",NA
"clarkduke","G05","Pinus.sp","lod","soilgdd","2","2011.551","109.902","885.917",41,"1",NA
"clarkduke","G05","Pinus.taeda","lod","soilgdd","8","1101.743","51.402","9335.396",41,"1",NA
"clarkduke","G05","Quercus.alba","bbd","soilgdd","10","36520.067","2717.816","36766.282",41,"1",NA
"clarkduke","G05","Fraxinus.americana","lod","soilgdd","6","1286.564","141.333","8131.191",41,"1",NA
"clarkduke","G05","Carya.glabra","bbd","soilgdd","2","796.442","14.73","29.437",41,"1",NA
"clarkduke","G05","Quercus.alba","bbd","airgdd","0","876.342","37.738","22447.132",41,"1",NA
"clarkduke","G05","Magnolia.grandiflora","lud","soilgdd","0","1266.08","87.365","4571.263",41,"1",NA
"clarkduke","G05","Quercus.falcata","bbd","airgdd","6","233.959","54.701","167.301",41,"1",NA
"clarkduke","G05","Liquidambar.styraciflua","bbd","soilgdd","8","13.333","34.031","1806.426",41,"1",NA
"clarkduke","G05","Acer.rubrum","lod","airgdd","8","729.399","35.745","50057.815",41,"1",NA
"clarkduke","G05","Nyssa.sylvatica","lod","soilgdd","8","1240.437","307.054","7613.499",41,"1",NA
"clarkduke","G05","Magnolia.grandiflora","lud","airgdd","8","383.086","52.306","4239.884",41,"1",NA
"clarkduke","G05","Quercus.falcata","bbd","airgdd","4","423.658","54.685","167.293",41,"1",NA
"clarkduke","G05","Pinus.sp","lod","airgdd","4","1675.651","130.352","907.078",41,"1",NA
"clarkduke","G05","Pinus.palustris","lod","soilgdd","4","1597.959","115.58","1669.21",41,"1",NA
"clarkduke","G05","Pinus.palustris","lod","soilgdd","10","141024.159","11406.01","2679.434",41,"1",NA
"clarkduke","G05","Acer.barbatum","bbd","soilgdd","8","20.096","11.267","3035.612",41,"1",NA
"clarkduke","G05","Quercus.rubra","bbd","soilgdd","4","586.329","54.049","1463.656",41,"1",NA
"clarkduke","G05","Prunus.serotina","bbd","airgdd","2","680.547","58.96","330.778",41,"1",NA
"clarkduke","G05","Magnolia.grandiflora","lud","airgdd","2","1065.296","82.729","4536.041",41,"1",NA
"clarkduke","G05","Liriodendron.tulipifera","bbd","soilgdd","0","930.681","81.129","5274.315",41,"1",NA
"clarkduke","G05","Magnolia.grandiflora","lud","airgdd","10","50654.97","6835.532","7387.693",41,"1",NA
"clarkduke","G05","Pinus.palustris","lod","soilgdd","0","2222.824","132.359","1699.032",41,"1",NA
"clarkduke","G05","Liquidambar.styraciflua","bbd","soilgdd","0","630.389","82.946","2075.477",41,"1",NA
"clarkduke","G05","Acer.rubrum","lod","soilgdd","2","1584.094","43.336","51419.703",41,"1",NA
"clarkduke","G05","Nyssa.sylvatica","lod","soilgdd","2","2461.786","427.472","7964.878",41,"1",NA
"clarkduke","G05","Magnolia.grandiflora","lud","airgdd","0","1259.632","90.536","4594.296",41,"1",NA
"clarkduke","G05","Pinus.palustris","lod","airgdd","10","134358.353","11950.724","2689.698",41,"1",NA
"clarkduke","G05","Liriodendron.tulipifera","bbd","airgdd","2","712.815","75.052","5217.013",41,"1",NA
"clarkduke","G05","Pinus.palustris","lod","soilgdd","8","787.363","99.054","1635.264",41,"1",NA
"clarkduke","G05","Pinus.palustris","lod","airgdd","4","1561.346","124.34","1685.281",41,"1",NA
"clarkduke","G05","Pinus.sp","lod","airgdd","2","2039.121","137.665","913.847",41,"1",NA
"clarkduke","G05","Quercus.falcata","bbd","soilgdd","6","180.004","44.011","161.213",41,"1",NA
"clarkduke","G05","Liquidambar.styraciflua","bbd","airgdd","6","171.98","58.477","1969.913",41,"1",NA
"clarkduke","G05","Carya.glabra","bbd","airgdd","2","744.649","59.309","37.794",41,"1",NA
"clarkduke","G05","Quercus.stellata","lud","soilgdd","8","111.426","42.898","139.109",41,"1",NA
"clarkduke","G05","Pinus.taeda","lod","soilgdd","10","176113.652","5883.686","15241.754",41,"1",NA
"clarkduke","G05","Nyssa.sylvatica","lod","soilgdd","6","1633.953","362.395","7789.484",41,"1",NA
"clarkduke","G05","Acer.barbatum","bbd","soilgdd","6","154.267","23.577","3469.81",41,"1",NA
"clarkduke","G05","Quercus.stellata","lud","airgdd","0","1005.26","57.663","145.616",41,"1",NA
"clarkduke","G05","Pinus.taeda","lod","airgdd","10","172516.299","6211.453","15309.301",41,"1",NA
"clarkduke","G05","Quercus.falcata","bbd","soilgdd","0","815.828","85.469","179.797",41,"1",NA
"clarkduke","G05","Pinus.palustris","lod","soilgdd","6","1088.78","108.966","1656.246",41,"1",NA
"clarkduke","G05","Acer.rubrum","lod","airgdd","10","96474.724","4186.947","83744.019",41,"1",NA
"clarkduke","G05","Pinus.sp","lod","soilgdd","6","1170.804","103.667","878.675",41,"1",NA
"clarkduke","G05","Quercus.sp","lud","soilgdd","2","714.764","219.513","163.947",41,"1",NA
"clarkduke","G05","Quercus.falcata","bbd","airgdd","2","615.416","61.151","170.422",41,"1",NA
"clarkduke","G05","Acer.saccharum","bbd","airgdd","10","57348.53","9919.196","2801.382",41,"1",NA
"clarkduke","G05","Quercus.sp","lud","airgdd","4","495.226","212.191","163.133",41,"1",NA
"clarkduke","G05","Pinus.taeda","lod","soilgdd","0","2616.926","66.541","9657.025",41,"1",NA
"clarkduke","G05","Liquidambar.styraciflua","bbd","airgdd","8","65.419","41.161","1863.865",41,"1",NA
"clarkduke","G05","Quercus.sp","lud","airgdd","10","27698.957","21064.836","273.482",41,"1",NA
"clarkduke","G05","Quercus.sp","lud","soilgdd","4","456.902","191.185","160.631",41,"1",NA
"clarkduke","G05","Carya.glabra","bbd","airgdd","10","35389.137","3013.238","61.362",41,"1",NA
"clarkduke","G05","Acer.rubrum","lod","soilgdd","8","606.415","31.123","49078.58",41,"1",NA
"clarkduke","G05","Liquidambar.styraciflua","bbd","soilgdd","4","312.122","69.974","2024.119",41,"1",NA
"clarkduke","G05","Pinus.palustris","lod","airgdd","6","1220.726","115.265","1668.609",41,"1",NA
"clarkduke","G05","Nyssa.sylvatica","lod","airgdd","2","2555.48","471.06","8067.993",41,"1",NA
"clarkduke","G05","Quercus.sp","lud","airgdd","2","686.323","240.521","166.141",41,"1",NA
"clarkduke","G05","Quercus.alba","bbd","airgdd","6","306.785","26.346","21244.025",41,"1",NA
"clarkduke","G05","Quercus.alba","bbd","airgdd","2","712.184","34.137","22111.388",41,"1",NA
"clarkduke","G05","Nyssa.sylvatica","lod","soilgdd","0","2787.786","460.146","8043.098",41,"1",NA
"clarkduke","G05","Carya.glabra","bbd","airgdd","4","530.255","90.321","40.317",41,"1",NA
"clarkduke","G05","Quercus.alba","bbd","soilgdd","8","69.119","16.819","19741.459",41,"1",NA
"clarkduke","G05","Prunus.serotina","bbd","airgdd","4","485.743","47.848","319.919",41,"1",NA
"clarkduke","G05","Liriodendron.tulipifera","bbd","soilgdd","10","38812.427","5336.74","8355.451",41,"1",NA
"clarkduke","G05","Acer.barbatum","bbd","airgdd","4","346.56","32.579","3659.965",41,"1",NA
"clarkduke","G05","Fraxinus.americana","lod","airgdd","6","1433.188","152.34","8213.985",41,"1",NA
"clarkduke","G05","Quercus.sp","lud","airgdd","6","369.058","183.869","159.695",41,"1",NA
"clarkduke","G05","Acer.saccharum","bbd","soilgdd","4","957.49","123.568","1652.397",41,"1",NA
"clarkduke","G05","Quercus.falcata","bbd","airgdd","8","114.735","31.205","151.585",41,"1",NA
"clarkduke","G05","Nyssa.sylvatica","lod","soilgdd","10","189035.492","39555.984","12773.171",41,"1",NA
"clarkduke","G05","Quercus.alba","bbd","soilgdd","2","760.189","32.353","21931.654",41,"1",NA
"clarkduke","G05","Acer.saccharum","bbd","airgdd","0","1386.866","181.283","1752.814",41,"1",NA
"clarkduke","G05","Liquidambar.styraciflua","bbd","airgdd","4","292.818","71.218","2029.438",41,"1",NA
"clarkduke","G05","Quercus.alba","bbd","airgdd","10","33311.582","2592.443","36608.163",41,"1",NA
"clarkduke","G05","Fraxinus.americana","lod","soilgdd","10","154120.809","14741.487","13261.814",41,"1",NA
"clarkduke","G05","Prunus.serotina","bbd","soilgdd","8","81.382","18.529","270.588",41,"1",NA
"clarkduke","G05","Pinus.sp","lod","airgdd","6","1338.265","125.742","902.613",41,"1",NA
"clarkduke","G05","Nyssa.sylvatica","lod","airgdd","0","2879.988","502.983","8137.63",41,"1",NA
"clarkduke","G05","Quercus.falcata","bbd","soilgdd","10","30382.081","7348.98","304.514",41,"1",NA
"clarkduke","G05","Pinus.taeda","lod","airgdd","8","1269.511","54.234","9402.207",41,"1",NA
"clarkduke","G05","Liriodendron.tulipifera","bbd","soilgdd","6","254.284","47.743","4884.08",41,"1",NA
"clarkduke","G05","Acer.rubrum","lod","airgdd","0","1840.036","51.979","52705.796",41,"1",NA
"clarkduke","G05","Pinus.taeda","lod","airgdd","0","2652.655","71.629","9748.847",41,"1",NA
"clarkduke","G05","Prunus.serotina","bbd","airgdd","6","319.314","40.583","311.356",41,"1",NA
"clarkduke","G05","Acer.saccharum","bbd","soilgdd","0","1380.421","173.387","1741.147",41,"1",NA
"clarkduke","G05","Quercus.rubra","bbd","airgdd","10","34100.443","3877.924","2420.843",41,"1",NA
"clarkduke","G05","Quercus.alba","bbd","soilgdd","0","925.3","36.222","22309.851",41,"1",NA
"clarkduke","G05","Acer.saccharum","bbd","soilgdd","6","604.588","95.647","1585.293",41,"1",NA
"clarkduke","G05","Prunus.serotina","bbd","soilgdd","2","713.844","60.489","332.109",41,"1",NA
"clarkduke","G05","Quercus.stellata","lud","soilgdd","0","1044.887","59.724","146.389",41,"1",NA
"clarkduke","G05","Liriodendron.tulipifera","bbd","airgdd","0","879.229","85.275","5310.998",41,"1",NA
"clarkduke","G05","Fraxinus.americana","lod","soilgdd","4","1761.239","154.983","8232.98",41,"1",NA
"clarkduke","G05","Prunus.serotina","bbd","soilgdd","4","512.731","47.957","320.037",41,"1",NA
"clarkduke","G05","Carya.glabra","bbd","soilgdd","8","77.675","52.827","37.099",41,"1",NA
"clarkduke","G05","Carya.glabra","bbd","soilgdd","10","38609.877","4604.061","63.905",41,"1",NA
"clarkduke","G05","Pinus.sp","lod","soilgdd","10","149011.019","10668.109","1453.27",41,"1",NA
"clarkduke","G06","Acer.saccharum","bbd","airgdd","8","332.769","76.087","1525.351",42,"2",NA
"clarkduke","G06","Acer.rubrum","lod","soilgdd","6","1372.949","64.711","50142.307",42,"2",NA
"clarkduke","G06","Acer.barbatum","bbd","airgdd","10","20575.691","4536.352","6281.532",42,"2",NA
"clarkduke","G06","Quercus.rubra","bbd","soilgdd","0","1105.104","62.739","1510.243",42,"2",NA
"clarkduke","G06","Magnolia.grandiflora","lud","soilgdd","6","733.359","55.316","4360.763",42,"2",NA
"clarkduke","G06","Quercus.alba","bbd","airgdd","8","147.94","22.894","20430.969",42,"2",NA
"clarkduke","G06","Nyssa.sylvatica","lod","airgdd","10","136338.209","14757.553","12830.263",42,"2",NA
"clarkduke","G06","Nyssa.sylvatica","lod","airgdd","4","1614.498","154.974","7991.522",42,"2",NA
"clarkduke","G06","Pinus.taeda","lod","airgdd","6","1692.646","120.474","9523.916",42,"2",NA
