"plot","year","site","exp_startyear","event","genus","species","doy","year.num","meltdate"
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",238,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",247,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",176,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",226,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",192,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",226,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",150,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",231,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",224,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",231,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",206,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",211,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",151,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",168,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",150,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",158,5,128
"9",1996,"dunne",1991,"ffrd","Delphinium","nuttallianum",186,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",240,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",192,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",217,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",206,5,128
"9",1996,"dunne",1991,"ffrd","Delphinium","nuttallianum",171,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",178,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",240,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",247,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",137,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",246,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",192,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",227,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",186,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",238,5,128
"9",1996,"dunne",1991,"ffrd","Potentilla","hippiana",205,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",155,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",233,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",161,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",218,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",151,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",213,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",213,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",148,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",246,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",144,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",219,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",200,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",155,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",227,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",196,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",219,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",155,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",220,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",168,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",226,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",192,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",170,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",238,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",233,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",220,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",241,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",233,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",170,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",184,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",192,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",198,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",247,5,128
"9",1996,"dunne",1991,"ffrd","Erigeron","speciosus",219,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",158,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",163,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",205,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",213,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",220,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",200,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",224,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",246,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",226,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",227,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",240,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",232,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",169,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",203,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",203,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",158,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",177,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",225,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",234,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",213,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",220,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",220,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",168,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",234,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",240,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",213,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",163,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",247,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",220,5,128
"9",1996,"dunne",1991,"ffrd","Erigeron","speciosus",225,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",218,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",246,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",227,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",206,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",157,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",233,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",170,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",213,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",219,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",241,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",231,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",177,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",232,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",197,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",137,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",178,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",227,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",168,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",227,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",226,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",157,5,128
"9",1996,"dunne",1991,"ffrd","Potentilla","hippiana",205,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",220,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",232,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",184,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",205,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",232,5,128
"9",1996,"dunne",1991,"ffrd","Delphinium","nuttallianum",177,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",151,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",171,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",163,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",218,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",219,5,128
"9",1996,"dunne",1991,"ffrd","Delphinium","nuttallianum",178,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",161,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",164,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",224,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",225,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",217,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",219,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",234,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",203,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",239,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",247,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",233,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",203,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",225,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",192,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",197,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",220,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",142,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",238,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",219,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",171,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",196,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",233,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",233,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",196,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",169,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",217,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",162,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",175,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",177,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",233,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",217,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",155,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",162,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",164,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",214,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",151,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",231,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",213,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",227,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",183,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",233,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",247,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",226,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",233,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",163,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",157,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",175,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",178,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",225,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",158,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",225,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",214,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",206,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",183,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",197,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",168,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",239,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",205,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",214,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",158,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",226,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",161,5,128
"9",1996,"dunne",1991,"ffrd","Potentilla","hippiana",219,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",155,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",205,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",220,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",226,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",198,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",186,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",144,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",198,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",162,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",219,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",224,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",200,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",203,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",218,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",177,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",226,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",206,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",233,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",203,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",178,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",231,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",206,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",186,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",171,5,128
"9",1997,"dunne",1991,"ffd","Achillea","sp",239,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",246,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",253,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",239,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",205,6,132
"9",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",213,6,132
"9",1997,"dunne",1991,"ffd","Potentilla","hippiana",213,6,132
"9",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,132
"9",1997,"dunne",1991,"ffd","Potentilla","hippiana",213,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",240,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",246,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",233,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",197,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",226,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",232,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",169,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",170,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",183,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",225,6,132
"9",1997,"dunne",1991,"ffd","Potentilla","hippiana",219,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,132
"9",1997,"dunne",1991,"ffrd","Erigeron","speciosus",247,6,132
"9",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",212,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",190,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",205,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",156,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",233,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",239,6,132
"9",1997,"dunne",1991,"ffd","Achillea","sp",219,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",226,6,132
"9",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",212,6,132
"9",1997,"dunne",1991,"ffd","Potentilla","hippiana",213,6,132
"9",1997,"dunne",1991,"ffd","Potentilla","hippiana",233,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",204,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",232,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,132
"9",1997,"dunne",1991,"ffrd","Potentilla","hippiana",205,6,132
"9",1997,"dunne",1991,"ffrd","Erigeron","speciosus",233,6,132
"9",1997,"dunne",1991,"ffrd","Delphinium","nuttallianum",156,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",184,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",254,6,132
"9",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",205,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",239,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",226,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",162,6,132
"9",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",184,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,132
"9",1997,"dunne",1991,"ffd","Achillea","sp",225,6,132
"9",1997,"dunne",1991,"ffd","Potentilla","hippiana",191,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",253,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",163,6,132
"9",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",226,6,132
"9",1997,"dunne",1991,"ffd","Potentilla","hippiana",198,6,132
"9",1997,"dunne",1991,"ffd","Achillea","sp",232,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",170,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",213,6,132
"9",1997,"dunne",1991,"ffd","Claytonia","lanceolata",155,6,132
"9",1997,"dunne",1991,"ffrd","Helianthella","quinquenervis",213,6,132
"9",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",219,6,132
"9",1997,"dunne",1991,"ffd","Claytonia","lanceolata",156,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",205,6,132
"9",1997,"dunne",1991,"ffd","Potentilla","hippiana",226,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",190,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",183,6,132
"9",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",205,6,132
"9",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",233,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,132
"9",1997,"dunne",1991,"ffd","Potentilla","hippiana",219,6,132
"9",1997,"dunne",1991,"ffrd","Claytonia","lanceolata",169,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",220,6,132
"9",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",247,6,132
"9",1997,"dunne",1991,"ffd","Potentilla","hippiana",198,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",156,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",205,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",213,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",220,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,132
"9",1997,"dunne",1991,"ffrd","Erigeron","speciosus",232,6,132
"9",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",184,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",191,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",240,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",227,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",156,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",198,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,132
"9",1997,"dunne",1991,"ffd","Potentilla","hippiana",247,6,132
"9",1997,"dunne",1991,"ffd","Claytonia","lanceolata",151,6,132
"9",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",190,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",227,6,132
"9",1997,"dunne",1991,"ffrd","Eriogonum","umbellatum",212,6,132
"9",1997,"dunne",1991,"ffd","Claytonia","lanceolata",141,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,132
"9",1997,"dunne",1991,"ffd","Erigeron","speciosus",212,6,132
"9",1997,"dunne",1991,"ffd","Claytonia","lanceolata",151,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",204,6,132
"9",1997,"dunne",1991,"ffrd","Potentilla","hippiana",213,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",183,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",253,6,132
"9",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,132
"9",1997,"dunne",1991,"ffd","Achillea","sp",239,6,132
"9",1997,"dunne",1991,"ffd","Achillea","sp",246,6,132
"9",1997,"dunne",1991,"ffd","Festuca","thurberi",219,6,132
"9",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",184,6,132
